title,description,content,url,published_date,source,source_url,query,language,platform,date,text,file_source,type,post_id,image_url,domain,country,retweets,likes,user_location,comments,user_display_name,user_name,user_avatar,sentiment,reply_count,quote_count,view_count,is_reply,is_retweet,is_quote,sentiment_label,sentiment_score
"From Donald Trump’s Plans To Visit UAE, Saudi & Qatar To Sharjah Airport’s Eid Festivities, 5 GCC Updates For You",,,https://news.google.com/articles/CBMiywFBVV95cUxQRDV5UmFBcktpY284SUZmdWtveVZOVTEwLTh4Z1dia1REZGhnd2pQSnpwOG9MbnVtX2NscjVTSmdudXd6VlZmYVZ6NHZQdXVaeU5XX08tN1B2T0xEQzhleldyYTFnZGg5YnRGcjBvcmFvaENhaDlZNjZEN3dzY1RLV2U3QWRnNC1NM0hsQ1ZxN21HZlN1SmpicFBKcjJLazQxZ2F4TVZwVTJPZXVTeTZ3SV84ekYyRnc0blFxT3NYbTVuTW5hNXRSaXhIUdIB0AFBVV95cUxNNktycmhOWTlZWnp2aHRhRlFweWdGaVBPLTFWQU1DY216QXBjLWdWVVZRUHhMRG5jRWFrVFVqQWMtS0w2TDVtTkpvMzZ5RmlrMXJsZDhtdFJwbkFXY2g2dHZFVmxkTzZreHdvNUwzTU5rZTN2NEdQTXlKUWowLWlXN2xrc01BUkRsaVJZMktOcW1sVXFlR21Yc3YxaV9WT3J4QnR2SHVwZjhYVlRmXzdCSDRwbm42ODBlT181RFl5dVdvTDB0YnZFR1B0TVNVcmw0,,News,,Qatar ruler,,curlytales.com,2025-04-01,"From Donald Trump’s Plans To Visit UAE, Saudi & Qatar To Sharjah Airport’s Eid Festivities, 5 GCC Updates For You",news,article,CBMiywFBVV95cUxQRDV5UmFBcktpY284SUZmdWtveVZOVTEwLTh4Z1dia1REZGhnd2pQSnpwOG9MbnVtX2NscjVTSmdudXd6VlZmYVZ6NHZQdXVaeU5XX08tN1B2T0xEQzhleldyYTFnZGg5YnRGcjBvcmFvaENhaDlZNjZEN3dzY1RLV2U3QWRnNC1NM0hsQ1ZxN21HZlN1SmpicFBKcjJLazQxZ2F4TVZwVTJPZXVTeTZ3SV84ekYyRnc0blFxT3NYbTVuTW5hNXRSaXhIUdIB0AFBVV95cUxNNktycmhOWTlZWnp2aHRhRlFweWdGaVBPLTFWQU1DY216QXBjLWdWVVZRUHhMRG5jRWFrVFVqQWMtS0w2TDVtTkpvMzZ5RmlrMXJsZDhtdFJwbkFXY2g2dHZFVmxkTzZreHdvNUwzTU5rZTN2NEdQTXlKUWowLWlXN2xrc01BUkRsaVJZMktOcW1sVXFlR21Yc3YxaV9WT3J4QnR2SHVwZjhYVlRmXzdCSDRwbm42ODBlT181RFl5dVdvTDB0YnZFR1B0TVNVcmw0,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQX9zsrqPsBSAV5rA7Zl1q41XUNarWqaCAEz32IF-b1tVtTxLQglp8drkQN_oHZmBhi2Q,curlytales.com,us,2,13,,6,,news.google.com,,,,,,,,,positive,0.9951643943786621
US thanks Qatar for helping secure release of American citizen in Afghanistan,,,https://news.google.com/articles/CBMixAFBVV95cUxNOXA3bVNKYjA3WWlDeVRwVG1qNVlLNUZFMEg1Q0pyZ3pwNklDcVgtaFlkLWRYdW5YcEEwckZmbkdzTjlNTG8zWlNCeGZHNFZvMHpTb0pQUk1CQ0RFOFBZUUZlZVVNcmZmaTVVV2RQV3p6V1RhZDdyYm43QldlX3RZX1o0TXJ3X2w3eGJRbzJnMEs0QzNmalZIeWNFbWhmaHUwT2Q3dkRUdXNTYXEtRFVlWnk0R2FnZHdnWmJ3aV9qUjlhMDRk,,News,,Qatar ruler,,MSN,2025-04-01,US thanks Qatar for helping secure release of American citizen in Afghanistan,news,article,CBMixAFBVV95cUxNOXA3bVNKYjA3WWlDeVRwVG1qNVlLNUZFMEg1Q0pyZ3pwNklDcVgtaFlkLWRYdW5YcEEwckZmbkdzTjlNTG8zWlNCeGZHNFZvMHpTb0pQUk1CQ0RFOFBZUUZlZVVNcmZmaTVVV2RQV3p6V1RhZDdyYm43QldlX3RZX1o0TXJ3X2w3eGJRbzJnMEs0QzNmalZIeWNFbWhmaHUwT2Q3dkRUdXNTYXEtRFVlWnk0R2FnZHdnWmJ3aV9qUjlhMDRk,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRURtlcw7iNRD7iyDZ96zQqB_PgZJ0TF-LnCpMj4WolzcdfRKGqlQ3_ZaYcK5e5I_PdOQ,www.msn.com,us,4,14,,12,,news.google.com,,,,,,,,,positive,0.9996306896209717
"‘Israel Has Become Increasingly Dependent on Qatar,’ Ex-Mossad Officer Warns",,,https://news.google.com/articles/CBMisAFBVV95cUxNNDl4ZnplMGhWc05ocnh3TjVreDA5T2hFeVp4eHlUODQwMXFKNTVOcEo0SWxpV3NYbklZMWF2ZHgtcTJfNkptVWowTXFRQXVQOUlMcHVUV1BmSTNlRVBmS05yNV9KUWVIMXZtNXBHYnNsV193NGhCSXlzaUNadjJNVXVuQ2JBT3dWLUJyYkpYZ0ozZUg5TE43M2dJQTNlYUZfV0ZGS09lVGlkczdBTWhlOA,,News,,Qatar leader,,The Media Line,2025-04-01,"‘Israel Has Become Increasingly Dependent on Qatar,’ Ex-Mossad Officer Warns",news,article,CBMisAFBVV95cUxNNDl4ZnplMGhWc05ocnh3TjVreDA5T2hFeVp4eHlUODQwMXFKNTVOcEo0SWxpV3NYbklZMWF2ZHgtcTJfNkptVWowTXFRQXVQOUlMcHVUV1BmSTNlRVBmS05yNV9KUWVIMXZtNXBHYnNsV193NGhCSXlzaUNadjJNVXVuQ2JBT3dWLUJyYkpYZ0ozZUg5TE43M2dJQTNlYUZfV0ZGS09lVGlkczdBTWhlOA,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQCSWTuPwxFO9vDJzdhmgQ-buAcXwADZb2FATzVSZ_ZN9rtplVtXsO4B4D5Qgj8FCbVow,themedialine.org,us,4,11,,8,,news.google.com,,,,,,,,,negative,0.9955862760543823
Jerusalem Post Editor-in-Chief Zvika Klein Named as Journalist Involved in Qatargate,,,https://news.google.com/articles/CBMilwJBVV95cUxQU0FQS1N4YjBnUmZQb1QwemFJRUVvUmVVYnRNNEVYMXJOeHlOU3NRQ2lSM2xaOGNQcEJFaVd2VnpBWkRQZ2xRQjc1V19WV0JzN2V5OG9fRllkYWFlT00zcmQ2OUVrVThYV2FqWnZpVUJxYWhiZnFEMUN1NWpKVFJUUEd4RldTdUdYUDQ3ZVJScjVXMVdhaVR4SGFEWnpNRjhTZGZ4UXg5SHdmVEhGT2lmRENqTHRWZjc3UGwySFQtUmE0MW85ZUhfX2dpS3dtVUxFSXVNV0dqMnJrdkR1QmJsckY1ZmhiWnFQUFRCUjNhX3F2QVlWLURoc05WU1FNU214dE11emY5VU1Qc2s4dDlLZlkwSGRzWDA,,News,,Qatar leader,,Haaretz,2025-04-01,Jerusalem Post Editor-in-Chief Zvika Klein Named as Journalist Involved in Qatargate,news,article,CBMilwJBVV95cUxQU0FQS1N4YjBnUmZQb1QwemFJRUVvUmVVYnRNNEVYMXJOeHlOU3NRQ2lSM2xaOGNQcEJFaVd2VnpBWkRQZ2xRQjc1V19WV0JzN2V5OG9fRllkYWFlT00zcmQ2OUVrVThYV2FqWnZpVUJxYWhiZnFEMUN1NWpKVFJUUEd4RldTdUdYUDQ3ZVJScjVXMVdhaVR4SGFEWnpNRjhTZGZ4UXg5SHdmVEhGT2lmRENqTHRWZjc3UGwySFQtUmE0MW85ZUhfX2dpS3dtVUxFSXVNV0dqMnJrdkR1QmJsckY1ZmhiWnFQUFRCUjNhX3F2QVlWLURoc05WU1FNU214dE11emY5VU1Qc2s4dDlLZlkwSGRzWDA,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS9fT_HkBUrX0V0ZLaXqXBBHvknYiADSeBfX8sGyNZwgzqSkxgDJD3Q87UDHZXRK4ZuSw,www.haaretz.com,us,2,4,,7,,news.google.com,,,,,,,,,negative,0.9772422313690186
Iranian Supreme Leader Khamenei: 'Zionist Criminal Gang Must Be Totally Eliminated From Palestine',,,https://news.google.com/articles/CBMivAFBVV95cUxNSC1CS0tVQzNPS0hQMXVlWFNtcFNLdkxfcnlrb1dCNms2LWlPbEdSdU1xVW0yTFhDTTdTUkJVUmRWQ1lXanBhTlRya1Z2eGRTdTVYR25LQ3IxZ0xVN1hBdk9VTnY4Ymc4ZmRhWDdrV3pXUHBFRDBhU0ltem55T0tJekRucm5wWUZmZjNTYVRzMHIzUXBWVXBLc2FzYlVDcUpUTnhsSHpUVkVXUFgtcXlYSkU1aWlnM1FtejFJOQ,,News,,Qatar leader,,MEMRI | Middle East Media Research Institute,2025-04-01,Iranian Supreme Leader Khamenei: 'Zionist Criminal Gang Must Be Totally Eliminated From Palestine',news,article,CBMivAFBVV95cUxNSC1CS0tVQzNPS0hQMXVlWFNtcFNLdkxfcnlrb1dCNms2LWlPbEdSdU1xVW0yTFhDTTdTUkJVUmRWQ1lXanBhTlRya1Z2eGRTdTVYR25LQ3IxZ0xVN1hBdk9VTnY4Ymc4ZmRhWDdrV3pXUHBFRDBhU0ltem55T0tJekRucm5wWUZmZjNTYVRzMHIzUXBWVXBLc2FzYlVDcUpUTnhsSHpUVkVXUFgtcXlYSkU1aWlnM1FtejFJOQ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTJ5W6ObFMxQPJKFwvTwpvvKHkPJI6gCpijjDEnsjc9UBFKat2Sl0Pqap3eZhWJRxn9w,www.memri.org,us,6,12,,8,,news.google.com,,,,,,,,,negative,0.9979318380355835
'Nobody told me if I was right or wrong': Donald Trump explains the correct way to say 'Qatar',,,https://news.google.com/articles/CBMi8gFBVV95cUxNSEZodFZwd0VsdGFoYlhMdUJaTlNfaEpmb2VvQzhoMjh2a1BZS2lXUkltQzRGZVZBT2hwX3VFdWNOLXVJZ1g5Rnk1czlKY3liX1ZXM3RETzRkeWV2VkxJR1VHRFVIQlljNGc5VnJhdTE3WXk4M2J4MkloNHBGcHZ2UDhRSWdFNk1DNkxSeGhCY1RxZmRlNWdqQVBUZ1pxSEV5R3lvZTUxNmlrRlhaX1VTWDRvUWxEYUwwdDhSRjR1MHBsVmxQQWNCNnM3YTIzUGowY2Y4REI4UnE3VWZLaEUtUDlIMDExYmlqVVZIbzBhdkdjd9IB9wFBVV95cUxQWlVwUHZxWDdhRHg0SHg2Sm95c0NfbTNaRUF1cFlXVDJ4Q3F4WHF4ZkR1Nm5GbHM2SkFyR01CbzVGSHJWUF9fRkd2cFJ5aUN1WWZRZEZROF9raEJLdEx1cXVhaUl6MGJsNEdidUpYaUxnQV9BYW9zWGMyRWtEX3V3REZOM0EzVHl0T2Q3UnM2ZEZWNG5KR1dDamxmZGtEUDF4Z3dLSG8zRGUzWGlDVG95MVE5NmVnMktJOUE0ZE5FczZQcklfXzYzUlZMNW1HYmhxaEVKSzV3YXVUaVZQbFlRMkxQNnE0YWFsY1FRcTdsMDJ0cHhoeUJz,,News,,Qatar leader,,Times of India,2025-04-01,'Nobody told me if I was right or wrong': Donald Trump explains the correct way to say 'Qatar',news,article,CBMi8gFBVV95cUxNSEZodFZwd0VsdGFoYlhMdUJaTlNfaEpmb2VvQzhoMjh2a1BZS2lXUkltQzRGZVZBT2hwX3VFdWNOLXVJZ1g5Rnk1czlKY3liX1ZXM3RETzRkeWV2VkxJR1VHRFVIQlljNGc5VnJhdTE3WXk4M2J4MkloNHBGcHZ2UDhRSWdFNk1DNkxSeGhCY1RxZmRlNWdqQVBUZ1pxSEV5R3lvZTUxNmlrRlhaX1VTWDRvUWxEYUwwdDhSRjR1MHBsVmxQQWNCNnM3YTIzUGowY2Y4REI4UnE3VWZLaEUtUDlIMDExYmlqVVZIbzBhdkdjd9IB9wFBVV95cUxQWlVwUHZxWDdhRHg0SHg2Sm95c0NfbTNaRUF1cFlXVDJ4Q3F4WHF4ZkR1Nm5GbHM2SkFyR01CbzVGSHJWUF9fRkd2cFJ5aUN1WWZRZEZROF9raEJLdEx1cXVhaUl6MGJsNEdidUpYaUxnQV9BYW9zWGMyRWtEX3V3REZOM0EzVHl0T2Q3UnM2ZEZWNG5KR1dDamxmZGtEUDF4Z3dLSG8zRGUzWGlDVG95MVE5NmVnMktJOUE0ZE5FczZQcklfXzYzUlZMNW1HYmhxaEVKSzV3YXVUaVZQbFlRMkxQNnE0YWFsY1FRcTdsMDJ0cHhoeUJz,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSC9tvY5dAG_kekTjVjqInLDVkVGbmf1ywryLtbx83wc1PJ1A7KkpUFscf8C30GfkVWng,timesofindia.indiatimes.com,us,1,9,,6,,news.google.com,,,,,,,,,negative,0.9936495423316956
Israli PM Netanyahu says his aides “held hostage” in Qatargate probe,,,https://news.google.com/articles/CBMirgFBVV95cUxONUk0WEpVV0FXRHdsT2VaXzc4cXRuLWg4SHBKU1RjdXlHSmtES2NfY3JnVGJ5R05NcnpxaEtFMjZwMFBtMFJzazk2bm9hV1h5a3VaVkJtMVY3Mk1KXzRUZ3NZeDhPYmUwNU5IM2R5Z1hab2F1OHZnMEUyZW5EdUx5RjNtZ2hnZm9SdkZNNVozWUdSbTJEMlZVWU5iQkE0RkNjY0dqb1RCUnVlSU41dkE,,News,,Qatar leader,,France 24,2025-04-01,Israli PM Netanyahu says his aides “held hostage” in Qatargate probe,news,article,CBMirgFBVV95cUxONUk0WEpVV0FXRHdsT2VaXzc4cXRuLWg4SHBKU1RjdXlHSmtES2NfY3JnVGJ5R05NcnpxaEtFMjZwMFBtMFJzazk2bm9hV1h5a3VaVkJtMVY3Mk1KXzRUZ3NZeDhPYmUwNU5IM2R5Z1hab2F1OHZnMEUyZW5EdUx5RjNtZ2hnZm9SdkZNNVozWUdSbTJEMlZVWU5iQkE0RkNjY0dqb1RCUnVlSU41dkE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIssoi5H3URopQ2Q75GbE5KEY2CPF_lFp0mOuptqmW_xJB8viNheGUpjyWe0g-JyIpVg,www.france24.com,us,4,3,,10,,news.google.com,,,,,,,,,negative,0.9831686019897461
Israeli army killing of Gaza aid workers 'deeply disturbing': UN rights chief,,,https://news.google.com/articles/CBMiUEFVX3lxTE9vN0EwcTBQSHJNaV9qUHI5cjhjZGZvd2g2UDdEaTBGbHI0aExZMXRJZHZPVHFjRGZxT2xjQ3pMaGJfcTgxSGgzRkVRTkxqMUdQ,,News,,Qatar leader,,Dawn,2025-04-01,Israeli army killing of Gaza aid workers 'deeply disturbing': UN rights chief,news,article,CBMiUEFVX3lxTE9vN0EwcTBQSHJNaV9qUHI5cjhjZGZvd2g2UDdEaTBGbHI0aExZMXRJZHZPVHFjRGZxT2xjQ3pMaGJfcTgxSGgzRkVRTkxqMUdQ,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQKuDDXXi0sUPFgkYGma5tPJdC0IJH8Yl4o1Ntyn7ukVAfIb4EsA-pIHZHUuRL7elEEUA,www.dawn.com,us,4,3,,4,,news.google.com,,,,,,,,,negative,0.9902437329292297
Trump readies sweeping tariffs in major escalation of global trade war,,,https://news.google.com/articles/CBMifkFVX3lxTFBSZS13M0pLZWpjQ3hJZktiQ0RPLVdqSk9rb0hoX1daOXAxNDBEVGF6a2JYaUw1N3VRRjhFWlNUanJZX0hYWjVkSHYtRXcyTEZ1elptQmk2UWJhT3VLaTBpOUJnckdpNXJKU0RPcmotN2xIbndJZTJ4RE5DXzRUZw,,News,,Qatar leader,,The Washington Post,2025-04-01,Trump readies sweeping tariffs in major escalation of global trade war,news,article,CBMifkFVX3lxTFBSZS13M0pLZWpjQ3hJZktiQ0RPLVdqSk9rb0hoX1daOXAxNDBEVGF6a2JYaUw1N3VRRjhFWlNUanJZX0hYWjVkSHYtRXcyTEZ1elptQmk2UWJhT3VLaTBpOUJnckdpNXJKU0RPcmotN2xIbndJZTJ4RE5DXzRUZw,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQmjeIQrdZGpwwdBi7mYX5-_zM7v7f_qEqhqGRRapeQR7h5nhcKrXfhepbpm9_BSIxbww,www.washingtonpost.com,us,1,4,,5,,news.google.com,,,,,,,,,positive,0.9715796709060669
Urich suspected of sending pro-Qatar messages to media claiming they were from a source in Netanyahu’s office,,,https://news.google.com/articles/CBMiYkFVX3lxTE9WcmZWV0tfUTJoQ0RyWm1KMDZ3VUNRTEQtS2g1X05KWUFqanZfSDI3Z0ZDNTBlemtCdE0tVEJEakNaTDdTcnh3UWZFYlBnWEhsSVMycjdVZFVaTDJLbEhwNm9R0gFnQVVfeXFMUHdBaWdxRTRTOEl6akJUUFh1V3NLZ2lUaC03YzhGb1ZqekkxcHZrczY1endKRThlRGN4SUFrd1BrMnE5clhLZENsOTZTZzBEdkp6MWZRa0ZIT3NkQzRxVWZIR1NNNlNXaw,,News,,Qatar leader,,The Times of Israel,2025-04-01,Urich suspected of sending pro-Qatar messages to media claiming they were from a source in Netanyahu’s office,news,article,CBMiYkFVX3lxTE9WcmZWV0tfUTJoQ0RyWm1KMDZ3VUNRTEQtS2g1X05KWUFqanZfSDI3Z0ZDNTBlemtCdE0tVEJEakNaTDdTcnh3UWZFYlBnWEhsSVMycjdVZFVaTDJLbEhwNm9R0gFnQVVfeXFMUHdBaWdxRTRTOEl6akJUUFh1V3NLZ2lUaC03YzhGb1ZqekkxcHZrczY1endKRThlRGN4SUFrd1BrMnE5clhLZENsOTZTZzBEdkp6MWZRa0ZIT3NkQzRxVWZIR1NNNlNXaw,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQuxTC5Kvk41iV2Zey3muoXsc2-aoWIvsmTAmnThEEM6htR9aOJSg48pzkdQec0RZcrcg,www.timesofisrael.com,us,2,6,,8,,news.google.com,,,,,,,,,negative,0.9963076114654541
Qatari Journalists And Figures Close To Qatar Lionize Hamas Founder Sheikh Ahmad Yassin: He Blazed The Path Of Jihad; The Processions Of Martyrs Will Not Stop Until Palestine Is Liberated,,,https://news.google.com/articles/CBMiuAFBVV95cUxOQUJiY3FNXzRuV3dwSmx0SzNpalU2VnZzMmxNNnZjdUUtR2VYV2Z1TWthZEpJeGduUm9GekJDbzFOR1FnRU95ckI2SjVWcy1LVlUzX0RRd2ptZ2RsNWRZZVVDNEtHZEN1QXFSdHF3aGNISy1Ja01JSm8ycGxwdFBCTEZMQjl4RnNBY1BJemxUQllSWHZfcGxMUEZ4SXQ0YVRvYmpEYmhZbl90Q2FSMC03SElqNnF5SFNr,,News,,Qatar leader,,MEMRI | Middle East Media Research Institute,2025-04-01,Qatari Journalists And Figures Close To Qatar Lionize Hamas Founder Sheikh Ahmad Yassin: He Blazed The Path Of Jihad; The Processions Of Martyrs Will Not Stop Until Palestine Is Liberated,news,article,CBMiuAFBVV95cUxOQUJiY3FNXzRuV3dwSmx0SzNpalU2VnZzMmxNNnZjdUUtR2VYV2Z1TWthZEpJeGduUm9GekJDbzFOR1FnRU95ckI2SjVWcy1LVlUzX0RRd2ptZ2RsNWRZZVVDNEtHZEN1QXFSdHF3aGNISy1Ja01JSm8ycGxwdFBCTEZMQjl4RnNBY1BJemxUQllSWHZfcGxMUEZ4SXQ0YVRvYmpEYmhZbl90Q2FSMC03SElqNnF5SFNr,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRJgOjxFR_5SDRWl6h-CV82UhgLvsousWaa8j6NZdYlucFYZD5CkeJ86r2UEJkz0Vd0mg,www.memri.org,us,1,6,,12,,news.google.com,,,,,,,,,positive,0.9971054196357727
"Trump Reveals Upcoming Foreign Visits to Saudi Arabia, Qatar, and Other Key Nations",,,https://news.google.com/articles/CBMikgFBVV95cUxNT24yQ0xBS1NFc3g2am0tWWMyVUpNWXdzemQzUmZ4ZmlNZmZ0aHZlaFRIeUxFWHpmYWx2QkpWNzVURXhYc3o4LUhBdlpiMHY0dU1laGExWDNWWHlVWE8yZGdfX0tnVnN2SFBqcjZCUmRtMTRrNzN2N29ZeFdVWHlsMVh1NUphUFBfTVVSVjdvMXlvQQ,,News,,Qatar leader,,Oneindia,2025-04-01,"Trump Reveals Upcoming Foreign Visits to Saudi Arabia, Qatar, and Other Key Nations",news,article,CBMikgFBVV95cUxNT24yQ0xBS1NFc3g2am0tWWMyVUpNWXdzemQzUmZ4ZmlNZmZ0aHZlaFRIeUxFWHpmYWx2QkpWNzVURXhYc3o4LUhBdlpiMHY0dU1laGExWDNWWHlVWE8yZGdfX0tnVnN2SFBqcjZCUmRtMTRrNzN2N29ZeFdVWHlsMVh1NUphUFBfTVVSVjdvMXlvQQ,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSyOpSePf51tj6rRtaxY82BekdKpDscXzFTF642ulVlqSYX_B0NIkamccFlIvtYCIdefA,www.oneindia.com,us,4,11,,8,,news.google.com,,,,,,,,,positive,0.9961113333702087
Escudero reminds OFWs: Follow host country’s laws,,,https://news.google.com/articles/CBMiowFBVV95cUxPNzg2UjJNd0xMOWlaTFBfRHhrUXJ3UVViYnVtalFldEhHVjRjMzdwOGRTb2JBd3Z3d0NoTjdtekRJZkJaQ3Z0RnMwNHdldnpOeHZUeGhrUzd5X1hNTmNTeUVKd3g2QkQybHNGaUd6WkFHU2JWTm5XNUxZSkZZN3F5bGlSOWFvbl9SOUtsUUVvY29CbV9HeFdYcjNDZnVfdFVvV19r0gGqAUFVX3lxTE1MREZCc2RyRUVCX3diUjVHYXhfV3VOWkI4ZDd6YjVTMF9EOUgyc3VMbUhoY3VObE1qanhabUxEM21zdHFlUFhRS2NJQU13N1dmNjZFYkJYQjIyVXh6Q2dJMDlaRDRzalJ6NWpNWFpESVZXVVc0RG5jci1KeVcxZFhGRzFzUlVRNEUtQldoenlvOWszR3VMd0RDb0d2Y3JWaksyc19JaWxNaFB3,,News,,Qatar leader,,Philstar.com,2025-04-01,Escudero reminds OFWs: Follow host country’s laws,news,article,CBMiowFBVV95cUxPNzg2UjJNd0xMOWlaTFBfRHhrUXJ3UVViYnVtalFldEhHVjRjMzdwOGRTb2JBd3Z3d0NoTjdtekRJZkJaQ3Z0RnMwNHdldnpOeHZUeGhrUzd5X1hNTmNTeUVKd3g2QkQybHNGaUd6WkFHU2JWTm5XNUxZSkZZN3F5bGlSOWFvbl9SOUtsUUVvY29CbV9HeFdYcjNDZnVfdFVvV19r0gGqAUFVX3lxTE1MREZCc2RyRUVCX3diUjVHYXhfV3VOWkI4ZDd6YjVTMF9EOUgyc3VMbUhoY3VObE1qanhabUxEM21zdHFlUFhRS2NJQU13N1dmNjZFYkJYQjIyVXh6Q2dJMDlaRDRzalJ6NWpNWFpESVZXVVc0RG5jci1KeVcxZFhGRzFzUlVRNEUtQldoenlvOWszR3VMd0RDb0d2Y3JWaksyc19JaWxNaFB3,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTvpX8SQXShDKVym953qSd81lxpK_Wz6G7cs6nTwYiraakm2p5UqAQfoA2RBjyhMZTiUQ,www.philstar.com,us,2,12,,12,,news.google.com,,,,,,,,,positive,0.9826686382293701
South Korea court to rule Friday on president impeachment,,,https://news.google.com/articles/CBMiqgFBVV95cUxQMkJIRkoxNDIzUXhnUzJfaG1ma09lM01jV1o5aG9yVEJBY1FlMklVWmZpS3ZvVHhOYzdQZU0yZEw4Vm5hV0tpcEo3YmlGeHY1Wm1jZmtUTWhrRTJfUnpNamt1VGlqWXZIVHJTV0l0Ml9XSU53ci11TmZaRG9yS01JR1RxYTlvT1laemZSZklta0RxRUc0aEN2bUV0MTlWRFI0eXZnbmRVcVdPZw,,News,,Qatar leader,,The Peninsula Qatar,2025-04-01,South Korea court to rule Friday on president impeachment,news,article,CBMiqgFBVV95cUxQMkJIRkoxNDIzUXhnUzJfaG1ma09lM01jV1o5aG9yVEJBY1FlMklVWmZpS3ZvVHhOYzdQZU0yZEw4Vm5hV0tpcEo3YmlGeHY1Wm1jZmtUTWhrRTJfUnpNamt1VGlqWXZIVHJTV0l0Ml9XSU53ci11TmZaRG9yS01JR1RxYTlvT1laemZSZklta0RxRUc0aEN2bUV0MTlWRFI0eXZnbmRVcVdPZw,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6R7scAo1gIBpSEc5ceHIod-XclqW-7MSD1ZgjiBlxlPHF_JMV7IPzQ2CiUaawnrp4AA,thepeninsulaqatar.com,qatar,1,3,,4,,news.google.com,,,,,,,,,negative,0.7069692611694336
"Trump says he expects to visit Saudi Arabia, UAE and Qatar on first overseas trip",,,https://news.google.com/articles/CBMizwFBVV95cUxPd2g2TzdqNXZHbzEzc0lxZG4zSXFXWTU2RzlCdDA3aUpEU19JUXVsUUx5aWdDYlVZN0xvSnh4Sm9uejJ3aGI4WjRBN0pEOVkyZVVMdmRWZkpzU0VmMVVnUFY1YzQ0MjNjRXdrSGF5R2owa1ZyVGpMVzcxRElNV1JaZ3VsOUVWeWZHaF84NzFVb19uTENzX2pWUFdTeXJXMUFuUnRkWHE2Yi03ZjdKSXhCaTJzWmkxUGFPemhPaFRBd0xWeE1SSDZlbElrbzludjg,,News,,Qatar leader,,thenationalnews.com,2025-04-01,"Trump says he expects to visit Saudi Arabia, UAE and Qatar on first overseas trip",news,article,CBMizwFBVV95cUxPd2g2TzdqNXZHbzEzc0lxZG4zSXFXWTU2RzlCdDA3aUpEU19JUXVsUUx5aWdDYlVZN0xvSnh4Sm9uejJ3aGI4WjRBN0pEOVkyZVVMdmRWZkpzU0VmMVVnUFY1YzQ0MjNjRXdrSGF5R2owa1ZyVGpMVzcxRElNV1JaZ3VsOUVWeWZHaF84NzFVb19uTENzX2pWUFdTeXJXMUFuUnRkWHE2Yi03ZjdKSXhCaTJzWmkxUGFPemhPaFRBd0xWeE1SSDZlbElrbzludjg,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRDzq1wngYKsgE2pvV9-3aEWaEAKOVB9_ZxOhd6TYDuZ2j5cNISpWAzFNBCYdsDlZemQA,www.thenationalnews.com,us,6,11,,11,,news.google.com,,,,,,,,,positive,0.9463062882423401
"Trump says he will visit Saudi Arabia, Qatar, UAE as early as May",,,https://news.google.com/articles/CBMiowFBVV95cUxQSFVsWlRveVVYdGhBWmlVdWJGWGpjTWE1RDJvRGkyMGU3RG1RRGszajFzdmttWnoxaDNwbUVNNDhTMnlKZmlKSkw2SkFRSE1MOXVaWkdqMW9UZ2tSRzMxUWxjRjZuNWlWVlNlLXRlemY5Wkk5bmNRUEFoN21XakZsbEhDWmRWZTZpNXZ1U21yQ053VGdvMjlVbE1HeGNpdnJmTjA0,,News,,Qatar leader,,Aaj English TV,2025-04-01,"Trump says he will visit Saudi Arabia, Qatar, UAE as early as May",news,article,CBMiowFBVV95cUxQSFVsWlRveVVYdGhBWmlVdWJGWGpjTWE1RDJvRGkyMGU3RG1RRGszajFzdmttWnoxaDNwbUVNNDhTMnlKZmlKSkw2SkFRSE1MOXVaWkdqMW9UZ2tSRzMxUWxjRjZuNWlWVlNlLXRlemY5Wkk5bmNRUEFoN21XakZsbEhDWmRWZTZpNXZ1U21yQ053VGdvMjlVbE1HeGNpdnJmTjA0,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRkNIMEGDeKeRN0YP8QHNoSxRWtBcuMBRQiRHg9TkzhT2RpLAEV1j6djYyttGryCM_GCQ,english.aaj.tv,qatar,2,6,,11,,news.google.com,,,,,,,,,positive,0.9868646264076233
