source,platform,type,post_id,date,text,title,url,image_url,domain,country,query,file_source,description,content,published_date,source_url,language,retweets,likes,user_location,comments,sentiment,user_display_name,user_name,user_avatar,reply_count,quote_count,view_count,is_reply,is_retweet,is_quote,sentiment_label,sentiment_score
X,X,post,1869327432572080221,2024-12-18,"Presiden Turki, Recep Tayyip Erdogan, dan Emir Qatar, Sheikh Tamim Bin Hamad Al Thani, bertemu di Ankara, Selasa (17/12), untuk membahas isu-isu regional utama terkait dengan rekonstruksi Suriah setelah bertahun-tahun perang, lansir Anadolu Agency.
..⤵️
https://t.co/Ov6gQqTRO5 https://t.co/ON34leSJXA",,https://x.com/GazaMediaNet1/status/1869327432572080221,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,1,Jakarta Capital Region,0,,Gaza Media Digital,GazaMediaNet1,https://pbs.twimg.com/profile_images/1845307663728693248/2H-u3fcY_normal.jpg,0.0,0.0,49.0,False,False,False,negative,0.9516921043395996
X,X,post,1869326312491692038,2024-12-18,"This day reflects the unity, resilience, and remarkable progress of Qatar under the wise leadership of His Highness Sheikh Tamim bin Hamad Al Thani. Pakistan and Qatar share a deep bond of friendship, rooted in shared values, history, and mutual respect (2/3).

@MofaQatar_EN",,https://x.com/PakinQatar/status/1869326312491692038,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,"Doha, Qatar",1,,Pakistan Embassy Qatar,PakinQatar,https://pbs.twimg.com/profile_images/1345722218538545152/kE6hb2uP_normal.jpg,1.0,0.0,139.0,True,False,False,positive,0.9998676776885986
X,X,post,1869321451762827351,2024-12-18,"Congratulations to the sisterly state of Qatar, leadership, government and branches on the occasion of celebrating the National Day, wishing them more development and prosperity, under the leadership of His Highness Sheikh Tamim bin Hamad Al Thani, and all the people of Qatar",,https://x.com/MuhammedAh15750/status/1869321451762827351,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,,0,,Abby the great 🩶💙🩵❤️,MuhammedAh15750,https://pbs.twimg.com/profile_images/1906886987774083073/oREF0uyk_normal.jpg,0.0,0.0,8.0,False,False,False,positive,0.999729573726654
X,X,post,1869317126655554016,2024-12-18,"We wish you continued prosperity under the wise leadership of H.H. Sheikh Tamim bin Hamad Al Thani, Emir of the State of Qatar.",,https://x.com/TotalEnergiesQA/status/1869317126655554016,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,"Doha, Qatar",1,,TotalEnergies Qatar,TotalEnergiesQA,https://pbs.twimg.com/profile_images/1399374173949071372/OVbtH_5A_normal.jpg,1.0,0.0,104.0,True,False,False,positive,0.9995916485786438
X,X,post,1869311223139008599,2024-12-18,"¡Feliz Día Nacional a este maravilloso país donde vivo, que es Qatar 🇶🇦! 

En nombre del Paraguay y el mío propio, hago llegar mis felicitaciones a Su Alteza Jeque Tamim bin Hamad Al Thani, Emir del Estado de Qatar y al hermano pueblo qatarí.
@TamimBinHamad https://t.co/TnIZQ9cJpU",,https://x.com/JoseAgueroAvila/status/1869311223139008599,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,4,"Doha, Qatar",0,,José Agüero Avila,JoseAgueroAvila,https://pbs.twimg.com/profile_images/1882817564369203200/FhR8gtaF_normal.jpg,0.0,0.0,161.0,False,False,False,negative,0.930735170841217
X,X,post,1869299075188707759,2024-12-18,"We share the joy of the beloved State of Qatar on the anniversary of their National Day, and we extend our congratulations to my brother His Highness Sheikh Tamim bin Hamad Al Thani and the brotherly Qatari ...

By: @HHShkMohd
https://t.co/HBWFcZ0xyG",,https://x.com/AWN_English/status/1869299075188707759,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,Middle East,0,,Arabic World News,AWN_English,https://pbs.twimg.com/profile_images/1893034796915257344/T6hVKAb3_normal.jpg,0.0,0.0,61.0,False,False,True,positive,0.9995064735412598
X,X,post,1869296831542554853,2024-12-18,"#Qatar 🇶🇦is celebrating its 53rd National Day today, embodying  the progress achieved under the leadership of Tamim bin Hamad al Thani,  Emir of the State of Qatar

#QatarNationalDay #Oman  #OmanObserver
#اليوم_الوطني_قطر 
https://t.co/1bRCCn4xB8",,https://x.com/OmanObserver/status/1869296831542554853,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,2,"Muscat, Oman",0,,Oman Observer 🇴🇲,OmanObserver,https://pbs.twimg.com/profile_images/1860917642917228544/n8Q3xUaU_normal.jpg,0.0,0.0,551.0,False,False,False,positive,0.9958718419075012
X,X,post,1869296629247008955,2024-12-18,"Your Highness the Emir of Qatar, I congratulate you on Qatar National Day and wish continued success and progress for your beloved country. 🇶🇦🇶🇦

To His Highness Sheikh Tamim bin Hamad Al Thani 🇶🇦 @TamimBinHamad 

Your Highness, with the tremendous growth in the fields of blockchain and artificial intelligence (AI), Qatar has a historic opportunity to become the first country in the world to purchase and support a digital artwork with an Arabic character built on blockchain (NFT) from a specialist in design and AI-based work! 🌍 

I present to Your Highness ""The Arab Sheikh"" from the ""Charming Chubbys"" collection, the first NFT that can be purchased and supported by your esteemed country. 

Your support will contribute to making Qatar a leader in digital transformation and enhance its position as a global hub for innovation and the first country to support the NFT technology. 

📌 To learn more: [https://t.co/aCV7a2D4P5] 

With all due respect and appreciation, ZHINKO 💚 
#NFT #Qatar #Digital_Innovation",,https://x.com/DreamZhin/status/1869296629247008955,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,4,Universe,0,,ZHINKO,DreamZhin,https://pbs.twimg.com/profile_images/1901965460238696448/r1hOAmuy_normal.jpg,0.0,0.0,195.0,True,False,False,positive,0.9997730851173401
X,X,post,1869295857985884192,2024-12-18,"To His Highness Sheikh Tamim bin Hamad Al Thani, Amir of the State of Qatar https://t.co/rNbec8Mg5p https://t.co/p9F3QFSy7X",,https://x.com/AZERTAC/status/1869295857985884192,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,Azerbaijan,0,,AZERTAC News Agency,AZERTAC,https://pbs.twimg.com/profile_images/1695652522227105792/XGvpIpEG_normal.jpg,0.0,0.0,79.0,False,False,False,negative,0.9299907684326172
X,X,post,1869295617077542968,2024-12-18,"🇶🇦 We wish our clients and applicants a Happy #QatarNationalDay.

Our heartfelt congratulations to His Highness Sheikh Tamim bin Hamad Al Thani and the people of #Qatar on this momentous occasion. Here's to continued growth, unity, and prosperity for this great nation! 🌟 https://t.co/1TFLCiwPqo",,https://x.com/DataFlowGroup/status/1869295617077542968,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,1,United Arab Emirates,0,,DataFlow Group,DataFlowGroup,https://pbs.twimg.com/profile_images/1602994973653213184/SL3c055T_normal.jpg,0.0,0.0,334.0,False,False,False,positive,0.9996125102043152
X,X,post,1869292711628750899,2024-12-18,"His Majesty 
Tamim Bin Hamad Al Thani
Amir Of Qatar.

We avail of this opportunity to convey to Your Excellency our good wishes on your National Day as well as for the progress &amp; prosperity of the friendly people of Qatar.
 
Happy Independence Day!

@QatarAtUN @GCOQatar https://t.co/LSWEju8rRa",,https://x.com/OBSERVERTIMES2/status/1869292711628750899,,,india,Tamim bin Hamad Al Thani,twitter,,,,,,1,0,"Mumbai, Maharashtra, India.",0,,OBSERVERTIMES,OBSERVERTIMES2,https://pbs.twimg.com/profile_images/1233394395740803079/ADs5UjmO_normal.jpg,0.0,0.0,22.0,False,False,False,positive,0.9994889497756958
X,X,post,1869292557420896707,2024-12-18,"The Polish Embassy in Qatar wishes happiness and prosperity on the occasion of the National Day to His Highness Sheikh Tamim bin Hamad Al Thani, Amir of the State of Qatar, and Qatari people 🇶🇦🇵🇱

@TamimBinHamad @MofaQatar_AR
@AmiriDiwan 
#QatarNationalDay
#Qatar https://t.co/4hGXCs1abv",,https://x.com/PLinQatar/status/1869292557420896707,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,1,1,Qatar,0,,PLinQatar,PLinQatar,https://pbs.twimg.com/profile_images/1584065848930705408/WNLPhJK5_normal.jpg,0.0,0.0,121.0,False,False,False,positive,0.9936809539794922
X,X,post,1869292181888053461,2024-12-18,"His Majesty 
Tamim Bin Hamad Al Thani
Amir Of Qatar.

We avail of this opportunity to convey to Your Excellency our good wishes on your National Day as well as for the progress &amp; prosperity of the friendly people of Qatar.
 
Happy Independence Day!

@MofaQatar_EN @MofaQatar_AR https://t.co/wdujVk2qVb",,https://x.com/OBSERVERTIMES2/status/1869292181888053461,,,india,Tamim bin Hamad Al Thani,twitter,,,,,,1,0,"Mumbai, Maharashtra, India.",0,,OBSERVERTIMES,OBSERVERTIMES2,https://pbs.twimg.com/profile_images/1233394395740803079/ADs5UjmO_normal.jpg,0.0,0.0,15.0,False,False,False,positive,0.9993175268173218
X,X,post,1869291204078420107,2024-12-18,"His Majesty 
Tamim Bin Hamad Al Thani
Amir Of Qatar.

We avail of this opportunity to convey to Your Excellency our good wishes on your National Day as well as for the progress &amp; prosperity of the friendly people of Qatar.
 
Happy Independence Day!

@TamimBinHamad @MBA_AlThani_ https://t.co/NZzUBcYnpM",,https://x.com/OBSERVERTIMES2/status/1869291204078420107,,,india,Tamim bin Hamad Al Thani,twitter,,,,,,1,0,"Mumbai, Maharashtra, India.",0,,OBSERVERTIMES,OBSERVERTIMES2,https://pbs.twimg.com/profile_images/1233394395740803079/ADs5UjmO_normal.jpg,0.0,0.0,29.0,False,False,False,positive,0.9994561076164246
X,X,post,1869288834007003332,2024-12-18,"His Highness the Amir of the State of Qatar Sheikh Tamim bin Hamad Al Thani has received cables of congratulations on the occasion of the National Day of the State from Their Majesties, Excellencies and Highnesses, leaders and presidents of sisterly and friendly countries.

#qatar #qnd2024",,https://x.com/Qatar_Tribune/status/1869288834007003332,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,"Doha, Qatar",0,,Qatar Tribune,Qatar_Tribune,https://pbs.twimg.com/profile_images/799894230286106624/McAOlDRT_normal.jpg,0.0,0.0,94.0,False,False,False,positive,0.9995998740196228
X,X,post,1869287708838773058,2024-12-18,"His Highness the Amir of the State of Qatar Sheikh Tamim bin Hamad Al Thani has congratulated the citizens and residents of Qatar on the occasion of Qatar National Day, celebrated annually on December 18.
HH the Amir said in a post on his official X account: ""On our cherished National Day, I extend my congratulations to all citizens and residents. I pray to Allah to bless us with the return of this occasion every year, bringing with it goodness and joy, and to continue bestowing peace, happiness and prosperity upon Qatar and its people. Wishing a Happy National Day to all of us.""

#qatar #qnd2024",,https://x.com/Qatar_Tribune/status/1869287708838773058,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,2,"Doha, Qatar",0,,Qatar Tribune,Qatar_Tribune,https://pbs.twimg.com/profile_images/799894230286106624/McAOlDRT_normal.jpg,0.0,0.0,110.0,False,False,False,positive,0.9997628331184387
X,X,post,1869285408565297347,2024-12-18,"Prime Minister @NikolPashinyan  has sent a congratulatory letter to the Emir of the State of #Qatar, Sheikh Tamim Bin Hamad Al Thani, on the occasion of the National Day
https://t.co/KGTpgm9MTL https://t.co/mLomBbP1T9",,https://x.com/armenpress/status/1869285408565297347,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,1,Armenia,0,,ARMENPRESS News,armenpress,https://pbs.twimg.com/profile_images/1800767646545199104/hs2d6eix_normal.jpg,0.0,0.0,163.0,False,False,False,positive,0.883061945438385
X,X,post,1869282206935347522,2024-12-18,"On the occasion of Qatar National Day, the European Union Delegation to Qatar extends its warmest congratulations to His Highness the Emir Sheikh Tamim bin Hamad Al Thani and the people of Qatar.

Today, we celebrate Qatar’s remarkable achievements, rich heritage, and the strong partnership between Qatar and the European Union. Together, we look forward to deepening our collaboration for a future of shared growth and prosperity.

Happy Qatar National Day! 🇶🇦🇪🇺

#QatarNationalDay 
#QND2024 
#EuropeanUnion 
#QatarEUPartnership",,https://x.com/EUinQatar/status/1869282206935347522,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,2,"Doha, Qatar",0,,EU in Qatar,EUinQatar,https://pbs.twimg.com/profile_images/1723714215322550272/UgTkQ_tS_normal.jpg,0.0,0.0,174.0,False,False,False,positive,0.9998425245285034
X,X,post,1869280781803425801,2024-12-18,"His Highness the #Amir Sheikh Tamim bin Hamad Al Thani received cables of congratulations on the occasion of the #National_Day of the State from Their Majesties, Excellencies and Highnesses, leaders and presidents of sisterly and friendly countries.
@AmiriDiwan https://t.co/XVaAw6SwQN",,https://x.com/GulfTimes_QATAR/status/1869280781803425801,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,1,Al Hilal - C Ring Road,0,,Gulf Times,GulfTimes_QATAR,https://pbs.twimg.com/profile_images/1844665184385638400/MBkW_VuS_normal.jpg,0.0,0.0,271.0,False,False,False,positive,0.9976772665977478
X,X,post,1869279449050386787,2024-12-18,"På vår kära nationaldag för staten Qatar, framför vi våra varmaste gratulationer till Hans Höghet Sheikh Tamim bin Hamad Al Thani, emiren av landet, till det qatariska folket och till alla som bor på Qatars välsignade mark. Vi ber Gud att fortsätta skänka vårt älskade land trygghet, säkerhet och ännu mer framsteg och välstånd.

#QND",,https://x.com/N_AlShaibi/status/1869279449050386787,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,"Stockholm, Sweden ",0,,Nadya Al Shaibi - نادية الشيبي,N_AlShaibi,https://pbs.twimg.com/profile_images/1701120266619789312/Qsvz6TQr_normal.jpg,0.0,0.0,347.0,False,False,True,negative,0.9701036214828491
X,X,post,1869277717511782668,2024-12-18,"HH Sheikh Tahnoon bin Zayed Al Nahyan, Deputy Ruler of #AbuDhabi and National Security Adviser: Congratulations to Sheikh Tamim bin Hamad Al Thani and our brothers in Qatar on their National Day, wishing them continued progress and development
#UAE #Qatar #QatarNationalDay 
#الإمارات_قطر  #اليوم_الوطني_القطري 
@hhtbzayed
@TamimBinHamad",,https://x.com/UAE_Forsan/status/1869277717511782668,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,United Arab Emirates 🇦🇪,0,,UAE Forsan,UAE_Forsan,https://pbs.twimg.com/profile_images/1526601479909416961/gJd8lhbe_normal.jpg,0.0,0.0,213.0,False,False,False,positive,0.9962413311004639
X,X,post,1869272857295081576,2024-12-18,"President Recep Tayyip Erdoğan met with Emir Sheikh Tamim bin Hamad Al Thani of Qatar, who is paying a visit to Türkiye, at the Presidential Complex. https://t.co/7HNJA4spci",,https://x.com/akpartyenglish/status/1869272857295081576,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,11,60,Türkiye,0,,AK Party,akpartyenglish,https://pbs.twimg.com/profile_images/1663878562133295110/FCvBDVuW_normal.jpg,0.0,0.0,719.0,False,False,False,positive,0.9604535698890686
X,X,post,1869271248502702475,2024-12-18,"We extend our heartiest congratulations to His Highness the Emir Sheikh Tamim bin Hamad Al Thani and the nation Qatar on Qatar National Day.
#DohaMetro #LusailTram #QatarNationalDay #Qatar https://t.co/PXR5YlRZag",,https://x.com/metrotram_qa/status/1869271248502702475,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,2,,0,,Doha Metro & Lusail Tram,metrotram_qa,https://pbs.twimg.com/profile_images/1036858972731584512/6CwK9UHT_normal.jpg,0.0,0.0,593.0,False,False,False,positive,0.9972395896911621
X,X,post,1869271062250156473,2024-12-18,"Tahnoon bin Zayed: Congratulations to Sheikh Tamim bin Hamad Al Thani and our brothers in Qatar on their National Day, wishing them continued progress and development.   The relationship between the #UAE and #Qatar is firmly established at both the leadership and people levels, driven by shared aspirations for a prosperous future for their citizens.

#AletihadNewsCenter #AbuDhabi",,https://x.com/AletihadEn/status/1869271062250156473,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,,0,,Aletihad English,AletihadEn,https://pbs.twimg.com/profile_images/1704038361189498880/MJ_UogWi_normal.jpg,0.0,0.0,63.0,False,False,False,positive,0.9996675252914429
X,X,post,1869269652356083893,2024-12-18,"On this joyous occasion of Qatar National Day, I extend my heartfelt wishes to the Amir His Highness Sheikh Tamim bin Hamad Al Thani, the Deputy Amir His Highness Sheikh Abdullah bin Hamad Al Thani, the ruling family, the citizens and the people of Qatar. May Qatar continue to prosper, fostering peace and development under its visionary leadership. Happy National Day!  

#NationalDay #Qatar",,https://x.com/adeeb_ahamed/status/1869269652356083893,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,Abu Dhabi,0,,Adeeb Ahamed,adeeb_ahamed,https://pbs.twimg.com/profile_images/907497189496287232/4RD2U2vz_normal.jpg,0.0,0.0,94.0,False,False,False,positive,0.999871015548706
X,X,post,1869267836612325394,2024-12-18,"Congratulations to Sheikh Tamim bin Hamad Al Thani and our brothers in Qatar on their National Day, wishing them continued progress and development. 

The relationship between the UAE and Qatar is firmly established at both the leadership and people levels, driven by shared aspirations for a prosperous future for their citizens.",,https://x.com/hhtbzayed/status/1869267836612325394,,,uae,Tamim bin Hamad Al Thani,twitter,,,,,,76,222,"Abu Dhabi,United Arab Emirates",17,,Tahnoon Bin Zayed Al Nahyan,hhtbzayed,https://pbs.twimg.com/profile_images/1709896074234560512/koRbcOUK_normal.jpg,17.0,2.0,18623.0,False,False,False,positive,0.9998470544815063
X,X,post,1869261332672889263,2024-12-18,#QICDRC is honoured to join the community in marking Qatar National Day. We offer our sincere congratulations to His Highness the Amir Sheikh Tamim bin Hamad Al Thani and all the citizens of Qatar on this proud occasion. https://t.co/gdDRn2tGxl,,https://x.com/QICDRC/status/1869261332672889263,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,1,"Doha, Qatar",0,,Qatar International Court,QICDRC,https://pbs.twimg.com/profile_images/1620761224324517888/PdhiDxpf_normal.jpg,0.0,0.0,88.0,False,False,False,positive,0.9996858835220337
X,X,post,1869256132210184616,2024-12-18,"The State of Qatar celebrates its 53rd National Day, commemorating remarkable progress and development under the leadership of His Highness Sheikh Tamim bin Hamad Al Thani

https://t.co/UHJopKr3SD",,https://x.com/arabian_stories/status/1869256132210184616,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,Oman,0,,The Arabian Stories,arabian_stories,https://pbs.twimg.com/profile_images/1549781250235420675/owgCk1k7_normal.jpg,0.0,0.0,35.0,False,False,False,positive,0.9997120499610901
X,X,post,1869255717674475808,2024-12-18,"On the occasion of Qatar National Day, I extend my deepest congratulations to His Highness the Emir Tamim bin Hamad Al Thani and the people of Qatar. May your nation continue to prosper under his visionary leadership, and may unity and strength guide Qatar towards a bright future. 🇶🇦",,https://x.com/WaleedAUR/status/1869255717674475808,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,,0,,Waleed Aman Ur Rahman وليد أمان الرحمن,WaleedAUR,https://pbs.twimg.com/profile_images/1829933041898209280/Zt5bDei1_normal.jpg,0.0,0.0,24.0,False,False,False,positive,0.9998395442962646
X,X,post,1869246626638037312,2024-12-18,"On the occasion of our beloved country’s National Day, Qatar Manpower Solutions Co. (Jusour) extends its warmest congratulations and heartfelt blessings to His Highness Sheikh Tamim bin Hamad Al Thani, may God protect him, and to the honorable people of Qatar.
This National Day is an occasion for us to reaffirm our unity, loyalty, and commitment to the journey of progress initiated by our founder, Sheikh Jassim bin Mohammed Al Thani, may he rest in peace. 
It is a celebration of pride in our identity, shared spirit, and dedication to building a brighter and more prosperous future for our nation.
Wishing Qatar, its leadership, and its people continued success and everlasting prosperity.
#HappyNationalDayQatar",,https://x.com/Jusour_qa/status/1869246626638037312,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,Qatar,0,,Jusour,Jusour_qa,https://pbs.twimg.com/profile_images/1899387437647863808/T4RHdMVx_normal.jpg,0.0,0.0,64.0,True,False,False,positive,0.9998261332511902
X,X,post,1869246266871562661,2024-12-18,"ExxonMobil Qatar extends heartfelt wishes to His Highness the Emir, Sheikh Tamim Bin Hamad Al Thani; His Highness the Father Emir, Sheikh Hamad Bin Khalifa Al Thani;",,https://x.com/exxonmobil_qa/status/1869246266871562661,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,Qatar,1,,ExxonMobil Qatar,exxonmobil_qa,https://pbs.twimg.com/profile_images/1884906070692229120/HfLGrcKM_normal.jpg,1.0,0.0,165.0,True,False,False,positive,0.9995723366737366
X,X,post,1869232062684856365,2024-12-18,"Warmest greetings to His Highness Sheikh Tamim bin Hamad Al Thani and the people of Qatar on the joyous occasion of Qatar National Day. May this day inspire unity, prosperity, and continued success for the nation. https://t.co/DKrpPuPwEP",,https://x.com/shkaboobacker/status/1869232062684856365,,,india,Tamim bin Hamad Al Thani,twitter,,,,,,0,23,India,2,,Sheikh Abubakr Ahmad الشيخ أبوبكر أحمد,shkaboobacker,https://pbs.twimg.com/profile_images/1729720720337596417/8cl20c1D_normal.jpg,2.0,0.0,272.0,False,False,False,positive,0.9998602867126465
X,X,post,1869224607787749471,2024-12-18,"On #QatarNationalDay, I extend my heartfelt congratulations and best wishes to His Highness the Emir, Sheikh Tamim bin Hamad Al Thani, the Qatari people, and all our dear residents. May God continue to bless our country with pride, security, and prosperity. https://t.co/dool18Kucb",,https://x.com/Amb_AlThani/status/1869224607787749471,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,2,"Washington, DC",0,,Meshal Hamad AlThani,Amb_AlThani,https://pbs.twimg.com/profile_images/836306854464663552/LVGMoylF_normal.jpg,0.0,0.0,476.0,True,False,False,positive,0.9997460246086121
X,X,post,1869222177775718792,2024-12-18,"@a_e00omr Congratulations 🎊🎈 Qatar National Day, MashAllah SubhanAllah The legendary Highness Sheikh Tamim bin Hamad Al Thani Emir of Qatar and HH. Sheikh Hamad bin khalifa Al Thani Former Ruler of Qatar 🇶🇦 Her Highness Sheikha Moza bint Nasser  Qatar From USA 🇺🇸 Mohammed  Mahmood 🇺🇸🇶🇦",,https://x.com/Mohamme03741280/status/1869222177775718792,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,1,,0,,Mohammed Mahmood,Mohamme03741280,https://pbs.twimg.com/profile_images/1183949837286420482/tap35suX_normal.jpg,0.0,0.0,44.0,True,False,False,positive,0.9937683343887329
X,X,post,1869106536838271273,2024-12-17,"🇶🇦🇹🇷 H.H. the Amir Sheikh Tamim bin Hamad Al Thani meets with H.E. Turkish President Recep Tayyip Erdoğan, at the Presidential Complex in Ankara, Turkiye on 17 December 2024.

📸 @amiridiwan

#ILoveQatar #ILQLive #Qatar #QatarNews #QatarTurkiye #Amir #Tamim",,https://x.com/ILQLive/status/1869106536838271273,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,1,"Doha, Qatar",0,,ILoveQatar - Live,ILQLive,https://pbs.twimg.com/profile_images/1804495497572306944/cOH2FVTP_normal.jpg,0.0,0.0,411.0,False,False,False,positive,0.9787530899047852
X,X,post,1869087667570266532,2024-12-17,"Turski predsjednik Recep Tayyip Erdogan i katarski emir šeik Tamim bin Hamad Al Thani sastali su se u utorak u Ankari kako bi razgovarali o ključnim regionalnim pitanjima, s posebnim naglaskom na obnovu Sirije nakon godina rata.
https://t.co/6GMUgt8idH",,https://x.com/TRTBalkanBHSC/status/1869087667570266532,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,"Sarajevo, Bosna i Hercegovina",0,,TRT Balkan BHSC,TRTBalkanBHSC,https://pbs.twimg.com/profile_images/1882325538640891904/cgVeX6h8_normal.jpg,0.0,0.0,207.0,False,False,False,negative,0.9880930781364441
X,X,post,1869086395299688592,2024-12-17,"Iranian President Masoud Pezeshkian has called for the development of bilateral relations and cooperation between Tehran and Doha.

Pezeshkian made the call in a message to the Emir of Qatar Sheikh Tamim bin Hamad bin Khalifa Al Thani on Tuesday. https://t.co/NXu8TcacQl",,https://x.com/IranDailyWeb/status/1869086395299688592,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,1,Iran🇮🇷,0,,Iran Daily,IranDailyWeb,https://pbs.twimg.com/profile_images/1672967631102525440/LCvWfqcw_normal.jpg,0.0,0.0,161.0,False,False,True,positive,0.9741383194923401
X,X,post,1869086097000837570,2024-12-17,"🛑""Breaking news... President Recep Tayyip Erdoğan held a meeting with the Emir of Qatar, Sheikh Tamim bin Hamad Al Thani, at the Presidential Complex.""
 https://t.co/3YBLIYafP6. https://t.co/c9qOKMrKxQ",,https://x.com/CriticerX/status/1869086097000837570,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,1,1,World🌏,0,,𝔘𝔩𝔲𝔟𝔞𝔱𝔩ı𝔥𝔞𝔰𝔞𝔫ı𝔪,CriticerX,https://pbs.twimg.com/profile_images/1902656232588201984/1oDW5DYh_normal.jpg,0.0,0.0,105.0,False,False,False,negative,0.6233564615249634
X,X,post,1869083825730625688,2024-12-17,"The French Embassy in Qatar wishes a happy National Day to His Highness Sheikh Tamim bin Hamad Al Thani, Emir of Qatar, and to the Qatari people. 🇶🇦🇨🇵

@TamimBinHamad
@MofaQatar_AR
@AmiriDiwan 
#QatarNationalDay
#Qatar 
#قطر https://t.co/v2sYjWBYoz",,https://x.com/FranceauQatar/status/1869083825730625688,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,2,"Doha, Qatar",0,,France au Qatar,FranceauQatar,https://pbs.twimg.com/profile_images/1872207358165737472/RZSpufVr_normal.jpg,0.0,1.0,2256.0,False,False,False,positive,0.9973177313804626
X,X,post,1869081514870198428,2024-12-17,"His Highness the Amir of the State of Qatar Sheikh Tamim bin Hamad Al Thani and President of the sisterly Republic of Turkey HE Recep Tayyip Erdogan discussed the strategic relations between the two brotherly countries and ways to enhance and develop them in various fields.
This took place during the meeting of His Highness the Amir with the Turkish President, at the Presidential Complex in Ankara on Tuesday.
During the meeting, views were exchanged on all issues and developments on the regional and international arenas, especially the latest developments in the Gaza Strip and the occupied Palestinian territories, in addition to the latest developments in Syria.
The meeting was attended by Chief of the Amiri Diwan HE Abdullah bin Mohammed Al Khulaifi,  Minister of State for Foreign Affairs HE Dr Mohammed bin Abdulaziz Al Khulaifi,  and a number of senior officials and members of the delegation accompanying His Highness the Amir.
On the Turkish side, it was attended by Minister of Foreign Affairs HE Hakan Fidan, and a number of senior officials.
His Highness the Amir had arrived in the capital Ankara, on a working visit to the sisterly Republic of Turkey earlier, where he was received by Minister of Foreign Affairs HE Hakan Fidan.

#qatar #turkiye",,https://x.com/Qatar_Tribune/status/1869081514870198428,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,0,"Doha, Qatar",0,,Qatar Tribune,Qatar_Tribune,https://pbs.twimg.com/profile_images/799894230286106624/McAOlDRT_normal.jpg,0.0,0.0,135.0,False,False,False,positive,0.9986308217048645
X,X,post,1869072765208424890,2024-12-17,Rais wa Uturuki Recep Tayyip Erdogan amkaribisha Emir wa Qatar Sheikh Tamim bin Hamad al Thani katika ikulu ya rais jijini Ankara https://t.co/CXEIASMBId,,https://x.com/trtafrikaSW/status/1869072765208424890,,,qatar,Tamim bin Hamad Al Thani,twitter,,,,,,0,4,,1,,TRT Afrika Swahili,trtafrikaSW,https://pbs.twimg.com/profile_images/1882319518296322048/DZ1YKofJ_normal.jpg,1.0,0.0,219.0,False,False,False,negative,0.9761631488800049
X,X,post,1869070989516263895,2024-12-17,"Turkish President @RTErdogan met with Emir Sheikh Tamim bin Hamad Al Thani of Qatar, who is paying a visit to Türkiye, at the Presidential Complex. https://t.co/Tzaw893LBR",,https://x.com/UltimatumArmada/status/1869070989516263895,,,india,Tamim bin Hamad Al Thani,twitter,,,,,,0,1,India,0,,Shahid Anwar,UltimatumArmada,https://pbs.twimg.com/profile_images/1729506690926587904/MN-_BInr_normal.jpg,0.0,0.0,55.0,False,False,False,positive,0.9499967098236084
